ATC,tsne0,tsne1,tsne2
B01AX05,2.04266718265,7.70860366607,6.15812453012
C09BA09,13.5634544413,-9.22988591704,11.3016016866
C09BB10,12.353022457,-5.04602856826,7.28485009137
N06AA09,14.3725926354,10.8436702015,1.5888026172
S01XA20,13.5319332463,1.49871586441,0.273784113446
J05AR04,12.693112988,3.30101840855,-15.3002029274
A10AD,16.8737941226,11.7427492583,7.84609138621
N05CF01,-12.5756712808,8.84270810141,4.34888613472
C10AC01,-11.0039262562,-4.20636579648,-8.07163645947
C09CA02,15.0072503784,-5.84167525329,8.86738768113
R03DC03,-2.12477811351,-12.5783438726,9.90964918081
A10AB01,-6.33025926856,-13.2538600401,15.8694714562
N04BC06,-8.58114811737,3.91432838141,-2.30490052353
A07CA,1.29175715508,13.4767017263,2.88707613257
L01XC08,-7.7891316739,0.21498556881,-19.5909691265
L01DC01,-6.31455143219,-5.63609591676,3.97988173917
C08CA05,17.6341807096,-3.34864705874,3.51524607398
S03AA,-0.2566420831,-0.987633508791,-4.90220591989
A10BX11,14.6342873317,10.8971274393,14.3325376635
J05AD01,6.11254554576,2.58904857851,5.61485011346
C01DA02,20.7782752096,7.3400122329,9.75828090918
C02KX02,10.6055640346,-16.4126901774,-4.88626392392
L01XX43,5.48562766376,-1.55481814616,17.2293378644
J05AP51,-15.230229774,12.701300847,-5.94572793488
J05AR10,12.7852270617,-0.395269275508,-10.3632479394
N07BB04,7.31168878774,-10.4974031606,1.94456422113
A04AD12,-7.32962550075,-0.947536226864,0.144099121831
J05AE03,14.7648173868,1.09070059875,-9.60113925406
L03AB61,3.76159305447,-14.4257672935,-8.55555763891
M04AA01,3.59769039873,5.80664581036,14.9702066378
L04AA34,-9.15890065103,-10.0558468363,-11.6533117434
N03AX09,9.43262950535,1.60639332948,-5.38638500304
D07AC14,9.85829443994,0.195606698715,7.42084262811
R03CC03,0.722235441683,10.5992954152,4.16893501282
B02BX05,7.34642935531,-4.95925708133,17.3994658638
L01XX48,-0.841482151441,4.11758830944,-33.2505204891
S01EC,-0.278907988767,0.398897904844,-14.1202211051
B03XA02,11.8072149383,23.5072052279,-0.900362549188
A07EC03,-9.0768871534,-5.08402067753,-7.16662769119
G03FA01,5.15831802911,2.84965435801,20.6801726651
M01AE01,4.06380453178,-7.86028528338,-5.8487142942
J05AF04,13.4010104178,0.913935547939,-16.0489031435
S01BC04,19.6444002643,-5.49905573981,-7.1283985279
L01XE26,4.60979712179,6.42890129858,6.83814541142
M01AB55,-7.93191898073,9.46504577628,1.88672406745
G02BA03,5.4946133254,14.1819896482,-13.8127383047
D01AE18,-7.00719200646,13.7218646583,-0.33810243796
A10BD19,10.1092123122,10.8514487886,14.0072289725
L03AB08,-6.6873570235,-8.65005095993,-17.4527438613
C01BA03,3.13181901706,9.78429072869,-10.1701144163
L01AX03,-3.40370711964,8.70418745238,11.2612782597
S01GX01,12.6554931649,12.0184363007,5.87203628129
B01AB04,-3.60402219079,10.2498457625,-17.9701018378
L04AB06,-3.01972371186,-12.3775563074,-3.41262041951
L01XC,2.80813301342,8.61826173026,11.5949236984
L01AD05,-0.797855162879,7.29690835805,12.1885497192
C09DX01,-1.39468765837,-6.69555554088,14.913602055
M01AB05,3.64499108253,-6.11696837061,-6.59908731824
A02BC04,2.55124990515,12.9420686711,10.2764549621
G04BE08,-12.4885829159,8.85583112935,1.73417588392
L01CA02,-6.17410591994,-2.24979785569,5.18154766198
L02AE02,-13.2907720128,-15.1322680833,8.84621862343
G03AC01,4.48390668326,16.0379175302,-14.5434984651
V03AX,10.8114374285,3.55958465046,-13.5069329423
B01AA03,-0.435609894428,19.6173978579,-9.04233654028
N02AA01,15.0329056993,21.1900692543,5.96773435091
B01AC07,4.8916652703,8.22626114502,-9.5538801906
A10AB05,-7.38098497013,-10.9773065088,17.1643286278
A07EA01,-4.43387391186,-5.96481825115,-6.84622866472
A06AD11,11.0967161699,18.2025375191,6.29013576636
L03AB05,2.24484267145,5.03026074545,8.78808127916
H04AA01,-2.08351934465,-19.919174978,9.78666959179
L01XE15,-5.4638233585,-0.109717543513,12.5762103356
M03BX01,7.96838898924,6.08711223403,-6.58799864836
L03AX03,4.28000072597,-6.46996242271,5.31364385338
D11AC03,-13.1329464594,11.9892358109,5.85475623465
L04AA33,-5.2050517756,-8.25849733662,-7.4605992041
C09DA02,14.1420777304,-5.44545334407,10.9577892995
L01XA03,-9.65718391664,2.53508107551,-19.9723234617
G03AB04,6.80401229237,7.34264898341,0.273706732403
R03DA04,12.6487815507,0.135582481164,13.7521330206
L01XE01,5.56415006965,2.31826871759,10.4240155295
N06DA02,-19.4031835026,4.33229420608,-10.7658369076
L04AC07,-3.60297474648,-14.2279412575,-1.92876395152
N07AA02,-4.05349024119,-2.7952715418,-3.7637312526
G03GA06,12.0125542404,-9.55071849002,-9.348842451
N07BA03,15.6242513625,10.3212155628,-7.98303741359
A06AB06,-6.20367483079,15.7149792952,7.38318273222
D02AE01,-7.30209943979,17.7252247973,5.0089674659
G04BE09,-10.6485639763,10.1957493188,0.15164420003
N02BA01,7.44110788415,5.16011477961,6.18633118876
D01BA01,14.2697065008,3.92755082176,3.26929707777
J01XD01,12.9923697647,5.59513600316,8.19579515922
N03AX15,8.15077494294,-0.557373608508,-6.70010485383
A12CC05,-2.31869257601,14.3978320202,-0.846998064749
J01CF01,12.1437353038,-0.226672564007,4.28291110055
A06AA02,-7.29621513474,16.547491379,8.31902952715
S01ED02,-0.399185567811,2.16251603738,-16.7225988278
C01BD,-14.4699274591,3.60327072249,0.194417283333
C09DB04,1.33205161583,-5.80508722603,13.0542115024
M01AG01,7.3113522717,15.2871904873,-13.6196663976
J01FA01,6.132385952,-8.21391870862,-1.58171410946
J04AB04,11.7277501609,2.07741631973,-17.5481252018
H02AB01,11.9623705446,10.4976772973,3.12449390795
G04CA02,-10.1296543825,16.8993611095,7.54298182025
L03AA13,-4.19541475963,-3.55222512347,1.6901431878
N06BA04,-10.6295676305,0.681925607731,-12.7799777737
C07AA05,-4.57199996305,-1.866546817,16.1671903077
J05AR18,8.30345241699,6.06868099337,-16.4520215341
N06DX01,-18.7033377095,-0.16503365463,-14.0969799212
J05AX09,13.7854891978,3.28588940596,-10.5572332846
L01XC13,4.50205685212,-12.6116757214,-12.6834943526
L04AA10,-1.22491278776,-7.13012097831,-21.3328666673
S01EE05,3.01949818788,3.74287923455,-17.6364833776
A10BH51,10.8959045353,6.79415438722,3.62540961532
L02BG04,8.31189426419,-5.91898974342,-17.0489779478
B01AD10,19.5078056638,-7.9570289544,26.6197316824
M05BB03,2.33451753433,19.8032570995,2.60616947325
L01XX05,7.2040866353,1.45997710606,9.9700795951
J01CE10,-1.22108742649,-11.6343741017,9.10168927922
A11EA,-8.23007272963,14.3716694401,9.56698644741
L01XE23,-6.58507941185,4.34088506612,9.26538148316
D02AF,-17.7220189021,5.60549479438,-1.1875562554
A10BD15,13.1115599801,14.3734758032,13.8205020161
N06AB06,14.5808037189,12.1383853243,-4.00793156561
B01AF01,-2.32468969296,19.3708733434,-10.5130493284
L01BA05,17.4860431381,2.77968744187,4.85253825219
D06AX09,-13.9679284057,16.7974269216,6.086353559
N07XX02,3.74661855753,3.4745095484,-3.09499344598
N06AF03,11.0963772878,-8.90920612858,-0.912514055275
J05AF05,11.9803038192,-1.90769532119,-16.3065360343
B01AE07,-2.18859232958,18.9657671208,-8.63287511519
A10BG02,15.2990955176,15.8290763465,7.79401851303
C03DB01,1.45247449558,9.83556637907,-9.59253536502
D11AH02,4.17185375272,-2.22875002477,-1.58160851362
R05DA08,-12.219274758,14.058574633,8.30686431308
L01BC05,-14.3141587575,-6.26564281698,-1.17400518102
R03BC01,13.6659318179,2.8034811737,11.6926711142
M05BA07,1.99030932369,17.6030043126,3.18683924243
L01XE11,-6.15705568776,6.77080368679,11.0774404809
A03FA03,16.8454466076,5.01621267814,7.36068016388
L01XE05,-12.8469737599,5.12603819137,16.7484985942
A02BC01,4.2262711275,14.5860873581,9.49681415985
S01EA03,5.55943741015,-0.107628402654,-12.6889233969
G04CA52,6.96333828729,-4.99004699754,6.67815035358
A02BA03,9.71661745173,10.7484093912,3.55163197082
J02AC01,2.4879288542,1.59966301724,4.75455161649
N02AB03,9.30607530602,18.1616372529,5.64711031477
M01AE11,2.78159454317,8.28401387229,-6.44369499616
R03DX05,-9.15075204997,1.91158495322,6.1936729189
N06BA09,-12.0435222227,0.388781834247,-13.4568682042
A06AD15,13.9359238071,14.7899617481,3.35672633937
L02BA02,5.86070666535,-6.01501583765,-18.2051583941
C01BD01,7.39732388719,10.9582400113,-9.00298143619
G03CA03,9.10920286974,11.9816654194,9.8025749556
A07DA01,5.88509293887,-5.16144680797,11.9002293525
R03AK11,16.2609378635,-1.29892214946,15.0622683081
J05AF07,12.6129087422,-1.24338581057,-18.1032093846
C09DA03,-2.57261092804,-8.35308340912,12.9170741876
B05BB02,-9.34470635239,12.637566571,-15.1912745764
D02BA,-12.5627415316,16.436598714,-0.16294495007
B03BB01,2.5778113317,-11.7807674247,-3.21606950442
L01XC19,1.37609545663,2.69440960962,7.36269395926
J07AL01,8.18835806909,0.827274415984,4.56195446656
N05AH03,16.6189890566,3.37805947173,-3.13426217058
R03BB07,-10.1011866799,-1.05600964593,14.2659353577
N05CD07,8.26938714989,8.42385797601,2.76712753065
V03AE02,12.5802394323,20.066208475,0.756857613064
N04BX02,-12.9328811732,1.66491589622,-5.45924364139
H03AA01,-3.34527817211,-6.68539616683,10.0822814312
P02CF01,-1.87296079157,-6.86982658206,-1.44890658775
N06AX23,18.1031918506,11.7712547979,-2.13749705304
V03AG,5.59544870958,-0.476140139422,4.23663206123
N06AB03,16.5980697701,11.8103868261,-4.68910033969
B01AC17,16.8167939715,-15.4240040738,-2.20280760266
J01DC02,15.1779254796,0.0609643564077,9.53768894659
S01EC04,1.54295823856,-1.47213616501,-16.5501876816
A07AA02,14.694671043,2.48296862107,6.92098205171
J01DB04,-13.7942422574,6.23236398826,-14.3544412504
A10BD11,11.1903655147,15.4926008785,13.1539945155
L01BB03,-3.32026232131,1.78341908926,8.33807385711
C03DA04,3.3182957055,-16.5169433589,2.06964660285
N04BA03,-12.4485187128,3.33691384489,-6.51960020324
J01FA10,3.12425376479,-0.197997282177,-7.26856823739
L01CD02,-10.5411356091,-4.79268842426,-1.86291525171
N02AC04,-6.52345885244,13.1339211309,5.71578807725
H01CC02,10.0205236703,-9.10185463938,-10.9513711866
S01LA05,3.05086906223,22.5105902244,7.47322264209
H02AB06,9.4844430237,-2.97566950887,1.27325196681
C07AB03,-20.8317428021,1.96987138579,3.43086783182
A10BK01,13.9130352462,12.7697868926,16.4138320576
L01XA02,-12.5024499523,-7.21960498846,1.1464779628
L04AA27,-7.25576028408,-8.97196945254,-15.2494621006
J05AG01,10.7981438872,0.451710810462,-9.71978872658
C05AX04,-8.01675023379,14.0039017956,7.43453587754
J01CE08,-1.43059435168,2.1250406792,-7.32352711074
B01AB05,-2.93566323065,9.26244686931,-19.056361784
C02CA01,7.33644525324,-5.3438740231,8.39428056982
J01FF01,13.9635130305,-0.441961565301,2.75010502089
J01AA02,-3.94863265968,4.08379674034,15.6209635569
C09AA01,16.8868970809,-6.8980307592,8.01070743489
L01BC01,-4.70569995082,-0.346249788577,5.89459309108
S01AD03,18.0319285061,-8.78304982919,-1.32045325414
B03AA02,18.5101036477,4.93360592788,12.5652367651
J01FA06,-0.642899889687,11.0259340661,12.9404523628
N03AB02,9.24374435225,3.49631684988,-3.03173554312
C08CA01,19.5869436901,-3.07384188213,2.88672233266
L01XX19,-8.73589121678,2.57031886936,-18.442041845
N05AB06,14.5263529376,4.43027528851,-0.724994349034
J05AP55,-15.6043814372,12.9508144321,-4.20990432372
D08AG02,-9.865209237,13.8985843935,8.46220282008
C05AA01,-15.0082288209,14.7180143184,4.54873938489
C10AA04,5.36654014717,-12.5066403664,8.40042386727
A10BD03,13.8009913107,16.0942777173,8.35676082485
N02CC04,-18.8648604097,4.87384041712,9.13774978791
C01BC04,-3.57051093177,17.2059081367,-7.54479697879
L01XX47,30.7688090301,-33.4356135537,8.28663181457
N05CD03,-5.24944850288,14.5208579987,4.17813471494
S01EC01,4.00260498161,-0.0155397558181,-11.6932026433
L04AA24,-4.23567675935,-12.1638174783,-1.57836691001
J05AF11,10.1951923437,4.42997396999,6.25674939568
D10BA01,-9.77179725786,0.154465591599,2.9435671627
C10AA07,5.82294814601,-10.541819843,10.7400908315
M05BA02,-6.68494159561,-17.101148743,7.71268124432
H05BX01,14.5224866275,20.6609763318,0.20914088522
J01FA09,13.2999469862,-1.70630842614,8.2091891055
A02AA10,10.8169917653,6.63593866963,6.26829113837
N05AL05,9.58181273372,-15.5937935129,6.40627781113
D01AA01,-0.844480581504,6.16126129784,0.265379630252
C10AB05,6.43586272858,-10.1465660242,19.4308995776
A10BF01,15.3655698723,16.2885047895,11.8580579036
N05AX08,16.3907474552,1.28422679673,-3.06739096379
D01AE14,-9.26787971367,12.7818411929,0.876779748812
G03HA01,5.34006243605,2.15516204267,15.2974097136
A10AC02,6.16642148007,11.8606610101,6.95332992056
J05AP07,-10.6873825091,12.8421928102,-5.6247092741
J01DD04,-5.50136099266,13.7745612695,-12.2223649317
N07BB03,7.77522020102,-8.85902644949,2.44483332986
R03BB04,-11.6884638178,0.6492945101,19.0835876203
R05X,5.27287762752,10.3941276314,-2.42313723128
N02CX01,-14.8904134605,5.60391939959,7.58251742942
R03CC02,9.51454702876,-2.76320387015,14.2096262778
A04AA55,-8.63668472255,-1.81986725085,-0.978812136852
S02AA30,0.233776328024,8.52652988524,-2.19009004965
A01AB11,15.7893633722,-0.0499702316683,6.22886967283
V03AC03,4.16811947239,-2.79471492455,9.37278482064
L04AB02,-5.79991778375,-7.2134947268,-5.27366067135
L04AA13,-0.758589489625,-14.3177798613,-1.89667235262
L03AA10,-1.19437673693,-2.96674761514,3.9796840281
A03BB01,3.9530946885,-5.39251890249,-10.8502357719
R05CA10,-9.50591395931,20.1562886561,0.252015175382
G03GA05,12.8540773815,-8.12724934475,-8.34640758378
B03BA03,8.73428049973,8.30004140045,6.36754900605
A10BJ05,8.29974980502,11.7694835671,13.8135024939
A06AG20,24.5461482215,8.56863506472,8.15496013461
R01AD05,-13.5358192265,16.3370097529,3.55511246861
A07EA06,-4.95837307995,-7.65215828527,-9.25157537132
D02AA,-8.79137121578,12.3685094399,5.20128753032
L01XE02,0.362380338499,20.142355187,-17.0936955177
C09DA06,6.47588510302,8.17315268112,14.1983553915
H02AB04,12.3509341813,8.91146704142,2.56380946506
B02BX04,1.27497886197,-4.60287157428,2.59962246517
N05AE05,10.3195694462,-14.4057559155,2.39708939965
J05AB12,10.3474044611,4.48432202158,4.12158796014
J05AE10,13.8341574356,4.95490854632,-9.10650186381
M01AB02,1.87807184624,7.84506379152,-4.14525495427
S01EA,0.905176350242,2.08987658561,-14.2431308124
J05AR01,14.5133038088,5.49854807352,-14.1810329555
L04AC03,-0.452252227192,3.8094327341,2.41515932786
A07EC04,-6.86422377424,-6.65697043877,-6.97668908443
S02CA04,9.1368920138,4.19812659938,8.32778149722
J05AE09,13.5738970924,3.23425299778,-17.490688903
M01AE02,2.90904709931,-5.88959408106,-5.04770425692
L01XX38,3.20843991198,4.09785293716,6.65881948152
L03AB07,-8.45137545539,-8.95998898604,-17.4410143475
D07AA02,11.7819885821,1.90891261815,7.37862041782
L03AA02,-3.49613128537,0.690283064439,3.53910674542
L01BC06,-5.0336325672,-2.34304663652,-15.6957536758
D04AX,-9.35341985332,11.8313366396,7.22324769817
L01XX27,-1.33881159525,2.67389213488,8.05483322641
L01XE16,-2.85868324655,7.93930640899,15.1594522474
A01AB04,15.1582086611,0.98085101583,8.13383110913
L01XE27,3.47871217221,-0.154460210602,9.32236453048
B01AD11,18.2657936086,-13.8210443669,-3.06206885272
G03AC08,4.59641797417,13.1643887865,-15.1426539306
A02AC10,2.73761378388,8.68327916143,0.654389872288
H01CC01,9.81784285662,-7.02473915758,-11.1474902952
C10AA03,6.33676804609,-13.0292449351,9.82302500498
D07AD01,-5.26326437592,-17.6615377999,-11.0730849979
L04AB05,-2.23297414926,-12.104846007,-1.79628733974
S01BB02,22.9801166462,-9.31010325937,-0.580340484353
C04AX02,-8.36585228079,-5.24225549719,-11.8186233176
D11AC30,-11.6501676301,11.6252962253,7.19956059339
L01XE38,-6.86024303692,-0.788922968125,12.5935391087
D05AX52,2.64901339539,0.140256054155,-2.93282838967
G01AF02,-6.63359091735,11.5063139922,7.69860384587
A10BA02,9.19661599887,5.59588377931,1.63151868789
C09CA07,4.8415238572,-2.22583630942,13.914070344
A02BC03,2.58572454119,14.5382949037,10.4383772646
A01AD02,14.935675487,-1.84881895604,5.77268335369
C10AB04,6.06278248102,-11.4870130577,19.0179856351
N06BA07,0.329547299589,2.63014063569,-2.38557822401
A07BC02,-1.83676417463,7.69538813584,-4.31958527518
M05BX,1.27092889465,15.9538518436,0.746372656124
N02BG09,1.47244414054,4.41903165776,4.42312402625
A04AA03,-4.8952823287,3.17267417878,5.12160487204
A02BA04,11.7484374248,9.36592735695,6.29567844733
N03AG01,11.4017503323,5.82032500669,-2.90380563908
J05AR08,8.30176893804,4.22069858923,-17.2226867538
D06BX02,-11.293202439,13.6622819586,4.54071708896
D01AC08,-8.25515330482,-13.8576001085,0.321303267918
N07XX06,13.5418710256,3.23209113238,-3.96337237894
H05BA01,0.143531285011,9.05943714724,7.18178582345
J01DB01,12.9796814451,9.35195507369,9.6719746725
N05AA01,15.891420453,4.86492171625,-2.03192726235
G03AB03,2.551830576,11.5862776094,-17.5616244911
G03DA02,5.77517783737,2.42970885604,18.4607270323
A10BB09,12.0635858644,21.0547820476,-8.90931754707
A03FA01,6.42868720671,5.91886387383,9.05316008721
J02AC03,-0.403112426695,-2.29306695277,10.6252684946
L01CD01,-12.2593133959,-6.14500169437,-2.03306675368
L04AX01,-2.38329935491,-4.66351827627,-7.43984563791
N02CC01,-18.6646290355,6.98056912192,8.75572188279
B05BB01,-8.09956318024,9.91814786327,-16.426079658
P02CC01,10.3464718015,6.87207065971,10.7942569821
N05AD01,17.2649351216,2.42072650397,0.349083593355
R03AK06,15.117785455,-2.26822827127,17.9967859877
B01AF02,2.62337829755,25.7898607184,1.42627458015
R03DX09,-10.0283915126,1.24614748043,7.39814417293
L01CD04,-11.2517287033,-11.8726717325,2.48651174889
H01AX01,33.1884660447,1.4203328248,10.5620993685
J01FF02,-7.61397180939,11.06577735,-11.4801584487
G04CA03,-9.54021702721,9.78003863365,4.76274774495
S01FA01,16.2609558883,-5.36863496785,-3.70301018797
A10BG03,16.0329267845,15.8200285414,9.6904149788
A06AC01,-12.1043150825,17.0349809058,5.02399309648
N02BG,12.9925157286,-5.25485129847,-0.882717658031
A10BH03,17.5465784174,13.0039847254,13.2822851467
B03AC,7.56439447632,8.09990480682,10.992922108
C09BB04,1.33604421015,-6.01409003329,11.3302850396
A10AC01,0.344763332879,-21.1518857136,9.09472884125
L04AC10,12.2003077265,-24.8390049728,20.3715788514
J01CR02,1.07590571342,-7.8337752213,4.88768831182
G02C,-2.12239220842,9.65017199288,3.07956100315
G03XB01,-10.9302219934,-9.38491407573,-6.15139343232
N02BA51,-4.19222344232,10.6580047216,2.44530447561
N05AH04,17.8181698967,4.87207406505,-3.01406337249
C09BA02,14.8619784986,-7.7417295578,11.2953131415
A02BB01,0.725159397259,6.32828824405,-6.88064359974
H01BA02,-16.7516050989,-2.93283257272,7.92829774554
S01BA07,21.5702467936,-6.65710416189,-1.11033317204
J05AP52,-16.7225717761,10.8188224546,-6.74964660672
B01AC06,-2.83841545193,11.8061763145,-9.39499633441
J05AR19,9.35315099817,7.22728316181,-17.7963107621
L01AA02,2.65503942275,-0.219751179427,6.85995942622
A07EA02,-5.24041210578,-5.75151204557,-8.26673183212
C03AA03,4.4143356741,15.7594448175,-8.09432595049
M01CB01,-0.664347706067,-12.2977230422,0.389046575438
C03CC01,6.3965553106,-0.207278226418,7.44899740135
C01DA14,2.15281744306,13.4795882722,-1.67353366263
A10AB04,-7.75097155559,-12.6009490558,17.1543933227
J01EE01,0.0787378234473,-2.37658117939,-1.31422586595
M05BB02,2.34908741914,19.2336866082,0.818486086329
J01XA01,-9.37666593753,8.39143489327,-12.3797408555
B02AA02,9.29963792111,14.4176038535,-13.2031766607
B01AB01,-4.06965093535,11.1527136256,-16.7062120738
N04BB01,-11.689328623,3.28649285919,-4.54247359199
N05CD02,14.4205545665,7.4382200378,0.344883904406
C09DB01,-0.610109122433,-7.67784815293,13.2567347307
D01AC01,-9.91524610885,19.7892760168,2.47166763932
J01GB03,-7.09987392212,10.8677436133,-15.1716531846
N03AG06,5.82990777047,-0.255679380242,-4.11248599058
C09BB05,3.55348273698,-7.90399771362,12.9034254253
H02AB07,11.5570724067,-3.23870274394,0.979235669137
V03AE01,-5.19948479279,13.9549609877,9.20238843057
L01XX46,2.16494088624,7.02952503844,12.266475389
N05AB02,12.351113388,-15.888660265,10.5742854542
G03GA02,10.796952321,-9.04597915949,-7.43483486265
L01XC07,-7.55491328083,2.60344221224,-20.1286072904
H03AA02,3.264009581,2.37046471778,19.277168435
C08CA13,17.9909208407,-4.5623949999,2.04404061683
L02BB04,-13.1374753982,-12.362465795,3.91516673496
C08CA02,19.0719717283,-3.73951371041,4.33422683504
A10BD20,12.1612697031,13.46796634,14.8185628027
R03AC12,3.72142415371,0.170123048059,-26.4042483714
V06DE,4.20521255406,15.9155565079,-3.26926320296
A10BD10,12.4921754866,15.3775326101,11.8441811672
P02CA01,-6.46440494328,10.9471202503,2.94024086014
J01AA08,-9.5095358521,-2.69072162785,4.80354121955
D05AA,-7.57098446627,-14.4876576883,-9.34504764999
L01DB01,-5.62103300993,-3.95163809189,0.374889017481
C09DA08,2.94094126371,-5.52783658918,16.0588794707
L01DB03,-8.5953335305,-4.50215496806,-0.78956503919
D10AD53,-9.42897162567,1.58971294842,2.09521820734
J05AE14,-8.44653226398,11.1259295687,-7.00856623592
C07AB02,-16.248093952,1.33838449345,0.423261630629
J05AX12,10.7747101778,2.97308950366,-8.73325417162
A10BD21,7.64707162215,11.4143949699,14.9316598726
M05BA01,5.8335497786,5.76933903572,2.08736259007
N05AX13,11.0782400436,-15.8538410327,5.00054980258
P01AX06,-1.21874108892,0.75260499103,6.11339897795
G02CB03,-17.1471212909,-1.64061349744,9.35303492431
A02AD01,17.0053428657,5.93702036965,9.78400497264
A02BD05,4.84475781184,9.07978700763,-5.77623857972
M05BA06,4.87634958165,-8.43250373082,-16.0680580295
H01CB05,5.86878901686,8.83905107109,6.91669023638
L01XC12,-9.28146219909,20.4109745641,19.5499233092
D11AA,-8.00901430583,17.433399222,-0.517012519061
B01AC24,0.960596424654,-16.3215574326,11.8533289722
G02CB04,7.02704594985,9.47205524862,8.47750577725
G03GA09,8.59723172572,-8.32796922457,-8.98017456604
R03BB05,-11.8765120474,-20.8578647559,20.5493570551
N04BC02,-5.41359543231,5.10345893977,-2.32872052136
R05DA04,17.4925340325,-0.0360413187758,9.06475453783
L01BA03,-1.1457253614,5.7428547959,10.74423048
S01EE01,2.16836894973,7.17115226359,-16.9236753974
L02BB,-14.0122370983,-9.71798807233,7.65692861762
G04BD04,3.04632671606,10.2880447439,14.9562709669
D06BB04,-5.13855006289,9.16477533833,3.25498243119
C09CA01,14.7644766622,-7.10562617622,5.11661973342
A10AE04,-0.731827660826,-22.55041611,7.46789216794
S02DC,-6.02028043494,20.2137103505,5.1020732046
M05BX03,3.45569227409,17.6427023201,1.14205156559
B01AD07,6.78482257972,6.90233670712,4.77722155238
A10BH02,16.1711711089,13.1543293527,12.3047217294
D05BB02,-7.22801601956,-16.7579139387,-9.31930507914
R07AX02,-15.9631059372,-7.01691796587,-14.3173401092
C02KX,9.72965498672,-17.0178176594,-6.52799541442
L01BB05,-5.6829232147,-3.47128158258,7.26428391315
L04AX04,-6.74787667978,-12.7628279543,6.34959377114
B01AC16,18.4184973524,-15.5379883177,-2.15585002955
Z,-18.6677981866,4.16828929646,-0.227497799004
M09AX07,8.51418856696,3.35043621434,5.31428787302
A05AA02,-9.61130622369,-2.90018560137,-8.29090402857
A10BD08,10.3841391299,16.3708366269,11.4818590021
L01XC15,21.2921205486,-2.70349466721,10.9493651057
C09CA04,11.0974501428,-6.52213280437,4.22831386963
S01AE01,21.3022437606,-7.3547862175,-5.4366699252
L01AA01,-3.48089403754,-2.26138976733,0.799801383422
S,-13.761555531,13.6939409012,-16.8273575024
G03GA30,9.67457298722,-10.3469324039,-9.01533267639
J05AP01,-11.1865466009,11.4980701173,-5.32828205984
B01AC13,17.5711984044,-16.635398503,-0.67031261851
R06AX13,-11.8939290083,15.827837539,6.71644902029
J05AB01,5.28063565741,3.33369732029,-7.57148627883
N03AF01,10.3088173548,3.79218530663,-4.26011149935
N03AX12,8.23202953419,5.51114091192,-4.71112896107
J01CE09,9.79876925081,-1.36653792622,10.3098229922
C09AA02,15.5810024499,-8.27564855747,7.69553254318
A09AA02,7.21277535722,-0.291473116185,1.09742744462
L04AA23,-5.64640833286,-10.5545278719,-15.6699341592
J05AB11,3.20576517776,3.53642628269,-8.26996046499
R03AK10,17.5741099818,-1.99878200231,14.7203753246
N03AX18,9.45622772631,-2.11135749147,-6.97620341929
J01CE02,8.33710199447,-4.57867816652,-1.42833742191
J05AG05,11.9403110226,4.23175056291,-11.6077932708
C09DX04,3.27313595029,-18.5019563475,1.54169096621
N04BC09,-10.2192504832,2.89027352511,-5.95130339889
A10BJ01,16.6598310234,14.5755913757,14.5588375597
A04AD,7.86114991479,4.59275568218,11.5226277032
C07AB12,3.5317596879,-20.5385762996,-3.06138024393
R03AL06,-13.098552378,0.473331304147,11.9445324742
